x,y,z
0.45029886147019316,0.20276906464135222,0.671043114464483
0.4906357749750583,0.24072346368537603,0.700453977770887
0.5292514848406348,0.2801071342060167,0.7274967249690096
0.22456877661974428,0.0504311354324886,0.4738868816708733
0.9063440363637966,0.821459512252219,0.9520210272697744
0.43045250945337954,0.1852893628947118,0.6560887969271991
0.44795463035784355,0.20066335085903225,0.6692941284352072
0.9317491292826707,0.868156439919015,0.9652715313748099
0.9698923817120261,0.9406912321030265,0.9848311437561396
0.9075542955480296,0.8236547993676803,0.9526564415087054
0.9594722741495977,0.9205870448618008,0.9795265561227003
0.09344375194291121,0.008731734777168322,0.30568570778319226
0.011104722559758695,0.0001233148631292137,0.1053789474219528
0.8993696504268854,0.8088657681089781,0.9483510164632531
0.5450556453536667,0.29708565653190205,0.7382788398387609
0.737880848188271,0.5444681461230423,0.8589999116346119
0.5869325735992631,0.3444898459518544,0.7661152482487625
0.9386637015505073,0.8810895446084998,0.9688465830824338
0.5936306555578659,0.3523973552180616,0.7704743055792749
0.3421978692714638,0.11709938173392982,0.5849768108835288
0.20832375818756688,0.04339878822539184,0.4564249754204593
0.5120230023190004,0.26216755490376314,0.7155578259784463
0.6536451613399981,0.4272519969431921,0.808483247408379
0.17012063085582974,0.028941029042785487,0.41245682302009473
0.4199900499841731,0.17639164208570823,0.6480663931914484
0.01355651809749181,0.00018377918292762296,0.1164324615280971
0.16090824992563024,0.025891464894129086,0.40113370579599794
0.572252201531824,0.3274725821580193,0.7564735299611111
0.8948627506974304,0.8007793425857714,0.9459718551296494
0.35498417056586173,0.1260137613523328,0.595805480476524
0.9896064700593776,0.9793209655833819,0.9947896612145593
0.051772770375071664,0.0026804197523098983,0.2275363056197223
0.444197934109801,0.19731180466741513,0.6664817582723483
0.4522010092028049,0.20448575272403527,0.6724589275210828
0.7671410121726384,0.5885053325572601,0.8758658642581285
0.6227528920263447,0.3878211645271761,0.789146939439256
0.33369659777950555,0.11135341936961711,0.5776647797637533
0.8944675577255016,0.8000722118234235,0.9457629500702074
0.648984311383568,0.421180636422004,0.8055956252261851
0.9470123619203237,0.8968324136299101,0.973145601603544
0.29315986222706725,0.08594270482099305,0.5414423904969644
0.3371693560482847,0.11368317465801497,0.5806628591948039
0.7521108585556113,0.5656707435572588,0.8672432522398842
0.6303747427076356,0.39737231624371777,0.7939614239417653
0.059878455456054414,0.0035854294278026924,0.24470074674192233
0.698986958785476,0.48858276855216876,0.8360543994175714
0.5628158235904842,0.31676165128383504,0.7502105195146788
0.7065194834056173,0.4991697804317404,0.8405471333635118
0.5650415482954319,0.31927195130009883,0.7516924559255812
0.38153715514984077,0.14557060075983366,0.6176869394360227
0.7947341633119724,0.6316023903351808,0.8914786387300441
0.9815904102928312,0.9635197335788488,0.9907524465237677
0.16109883060994767,0.025952833223892614,0.4013711880665423
0.6576874973478859,0.43255284416772544,0.810979344587694
0.6566751679546211,0.43122227620822984,0.8103549641697897
0.5720120524632174,0.32719778816318257,0.7563147839776884
0.4342477537217231,0.18857111161236226,0.6589747747233752
0.6789900013462491,0.46102742192817936,0.8240084959187308
0.6992952466987729,0.4890138420554976,0.8362387498189574
0.8643645853713322,0.747126136444155,0.929712098109588
0.9363058046810215,0.8766685598793752,0.9676289602327028
0.10117713345788526,0.010236812334754725,0.31808353220166125
0.7285830308939367,0.5308332329065951,0.853570753302816
0.6537130927522266,0.42734080763568116,0.8085252579556352
0.21062127512152207,0.04436132153381589,0.45893493560800325
0.8330233285443046,0.6939278658990324,0.912701116765124
0.940500910602088,0.8845419628433566,0.9697942619968877
0.07018827181994991,0.004926393501071174,0.26493069248380774
0.6545761903664181,0.42846998899461325,0.8090588299786475
0.2966046692087083,0.08797432979640728,0.544614238896403
0.4188505782335844,0.175435806886608,0.6471866641345326
0.8397597593527021,0.7051964534281081,0.9163840676008624
0.4060897607304593,0.16490889377012172,0.6372517247763707
0.08834190546613085,0.0078042922613868,0.29722366235905723
0.008054281347238401,6.487144802047243e-05,0.08974564806851863
0.38821730643334196,0.15071267701435934,0.6230708679061652
0.37645476094766994,0.1417181870401673,0.6135590932808916
0.8365361499752065,0.6997927302153413,0.9146235017619034
0.6887526422775971,0.47438020224437166,0.8299112255401762
0.3801297944765819,0.1444986606488084,0.6165466685309247
0.387562537427686,0.1502047204173865,0.62254520914363
0.33883324667021286,0.11480796904907732,0.5820938469613065
0.256801944334454,0.06594723861395603,0.5067562967881643
0.9079965148150875,0.8244576709163454,0.9528885112200102
0.4261597924765931,0.18161216872369287,0.6528091547126106
0.8873983998116161,0.7874759199882168,0.9420182587464089
0.06567067772939894,0.004312637913438574,0.2562629074396038
0.5440091798772166,0.2959459877906819,0.7375697796664507
0.32987896993599586,0.10882013480603366,0.5743509118439666
0.3601906482240469,0.12973730306805908,0.6001588524916107
0.942536873270933,0.8883757574753469,0.970843382462348
0.3737917872590073,0.13972030022228296,0.6113851382385798
0.2075277642800808,0.04306777294708878,0.4555521531944293
0.8324200003232796,0.6929230569382088,0.9123705389386921
0.45163362101798965,0.2039729276338211,0.6720369193861224
0.8622851050574333,0.7435356024039087,0.9285930782950266
0.42140854997564514,0.17758516599257582,0.649159880134043
0.22381985659174908,0.05009532820475112,0.47309603316002247
0.9619064282907159,0.9252639767870022,0.9807682847088378
0.6439810483572321,0.4147115906432797,0.8024842978882716
0.4042631128725246,0.16342866442938356,0.6358168862750695
0.9349808277559574,0.8741891482712152,0.9669440665084809
0.05473600246689769,0.00299602996605623,0.23395726632634792
0.05791185310513125,0.0033537827300703,0.24064881696183602
0.9461782979136484,0.8952533714427687,0.9727169670123208
0.10847105857759443,0.01176597054894392,0.32934944751372275
0.7645955775337396,0.5846063971841529,0.8744115607274069
0.16082637736539318,0.025865123656475853,0.4010316413518928
0.22986328098295483,0.05283712794424884,0.4794405917138794
0.8602368006093174,0.7400073531225545,0.9274895150940077
0.43541700501706526,0.18958796825803104,0.6598613528742726
0.04297427927772335,0.0018467886794397623,0.20730238608786766
0.5730831490215031,0.3284242956924024,0.7570225551603487
0.24303468750866142,0.059065859332432705,0.4929854840749993
0.24811960819083967,0.06156333996877579,0.49811605895698613
0.4389402958911236,0.19266858335698714,0.6625256945138985
0.5392992506854852,0.29084368178992587,0.7343699685345836
0.5793489609573621,0.33564521856237506,0.7611497625023358
0.16855035151020925,0.028409220994215098,0.4105488418083886
0.007122791286345853,5.073415570884441e-05,0.08439663077603189
0.8620441109080222,0.7431200491512026,0.9284633061720976
0.7610844754694336,0.5792495788005828,0.8724015563199287
0.9449683847707324,0.892965248216207,0.9720948435058857
0.6799135451641697,0.46228242889770943,0.8245687025131196
0.3389311078779278,0.11487429588735953,0.5821779005406575
0.6724503760671356,0.45218950827283216,0.8200307165387987
0.8792656568058261,0.7731080952381808,0.9376916640377189
0.9563937380434614,0.9146889821687451,0.9779538527167125
0.6680664885602848,0.44631283313726916,0.8173533437628336
0.11303832935601987,0.012777663903600025,0.33621173292438783
0.924213579267499,0.8541707401024418,0.9613602754781888
0.21321301798229175,0.045459791037117066,0.46174995179457434
0.73441538657769,0.5393659600420578,0.8569803886774131
0.6668062193525809,0.4446305341672822,0.8165820346741538
0.8226681313331531,0.676782854311182,0.9070105464288456
0.24471165337268086,0.05988379329639111,0.49468338699887715
0.5149960783103537,0.2652209606750439,0.7176322723445161
0.577327846486963,0.33330744232927434,0.7598209305401918
0.9987827495327529,0.9975669807642059,0.9993911894412282
0.02132043428321606,0.00045456091802493473,0.14601518511174125
0.23068981209061612,0.05321778940240378,0.48030179272059365
0.01098174410153907,0.00012059870351168817,0.10479381709594832
0.6566071631537035,0.4311329667047542,0.810313003199198
0.4222714975907884,0.17831321767756722,0.649824205143813
0.334289196716155,0.11174926704113217,0.5781774785618642
0.8565394098339949,0.7336597605987683,0.9254941435978916
0.5922741118935715,0.35078862361931884,0.7695934718366388
0.7442515720222248,0.5539104024575529,0.8627001634532271
0.9864240519167531,0.9730324101998652,0.9931888299395806
0.3093342091686454,0.09568765296199126,0.5561782170929076
0.7004543567695252,0.49063630591740925,0.8369315125919953
0.888822221707841,0.7900049418016624,0.9427736853072645
0.678371098586297,0.4601873473971794,0.8236328663830123
0.5202170918759924,0.27062582267991475,0.7212607655182641
0.2790117739388447,0.07784756999650097,0.5282156509786933
0.5398150529769481,0.2914002914205053,0.7347210715482088
0.43474084677816105,0.1889996038573925,0.6593488050934505
0.07880732347294717,0.006210594232969729,0.2807264210453786
0.6234583336242632,0.38870029376554305,0.7895937775997625
0.038299954514231516,0.0014668865157922031,0.19570374169706495
0.8419479042270244,0.7088762734322785,0.9175771925168064
0.43160516450543995,0.1862830180277679,0.6569666388070554
0.48554652259861764,0.2357554256076099,0.6968116837414666
0.30078124914167725,0.09046935983522772,0.548435273429488
0.4010266704690062,0.16082239042745688,0.6332666661596884
0.7991457514979247,0.6386339321371828,0.8939495240213089
0.2868169952833709,0.0822639887833812,0.5355529808369764
0.41782879948852636,0.17458090568202317,0.646396781774574
0.049926131286687436,0.00249261858525555,0.22344156123400014
0.7588098056880882,0.5757923212083942,0.8710968979901652
0.8329492979527375,0.6938045329599584,0.9126605600949005
0.6576745692419353,0.4325358390275652,0.8109713738732923
0.2509526559251135,0.06297723551586841,0.5009517500968667
0.4775503349396083,0.22805432240093207,0.6910501681785544
0.729040711404958,0.5315003588858472,0.853838808795289
0.1723529448761718,0.02970553760748872,0.4151541218344963
0.8557398433615065,0.7322906795163757,0.9250620754098108
0.9146995429621423,0.836675253895152,0.9563992591810924
0.4555891761477058,0.20756149742294527,0.6749734632914881
0.46796945497323217,0.21899541078794396,0.6840829298946379
0.9317806284650179,0.8682151395826636,0.9652878474657276
0.8752786827588691,0.7661127724921011,0.9355632970349302
0.3907611728274669,0.15269429418949748,0.625108928769592
0.07627856077686757,0.005818418834190279,0.27618573601268326
0.1425065325603495,0.020308111822373954,0.37750037425193306
0.7408684219809712,0.5488860186885745,0.8607371387252738
0.4047296424166833,0.16380608345073633,0.636183654628664
0.9990384012137761,0.9980777270997778,0.9995190849672537
0.20304903319997614,0.04122890988344501,0.45060962395401205
0.8378590061870046,0.702007714248675,0.9153463859037215
0.7742832292093349,0.5995145190348354,0.8799336504585643
0.019303520679981867,0.0003726259106424876,0.1389371105212062
0.5596291822487351,0.31318482162438804,0.7480836732937934
0.7554350716964144,0.5706821475489668,0.869157679420952
0.453406035701566,0.20557703321060974,0.6733543166131528
0.059349136913872225,0.003522320052421551,0.2436167829068273
0.9023791146508056,0.8142880665579717,0.9499363740013357
0.0035340900348816984,1.2489792374650125e-05,0.05944821305036593
0.2904295452854825,0.08434932077473212,0.5389151559248287
0.8312246277151951,0.6909343817202647,0.9117152119577665
0.9252695471127861,0.8561237348143003,0.9619093237477149
0.7285098160919136,0.5307265521422737,0.8535278648596738
0.5769047205312178,0.3328190565712025,0.759542441560192
0.326154259569726,0.10637660103547619,0.5710991678944437
0.45871452152570014,0.210419012258552,0.6772846680131628
0.16284566793561162,0.026518711565395484,0.4035414079566205
0.07448909524433622,0.005548625310319793,0.27292690458131136
0.9726093020352956,0.9459688544055849,0.9862095629405018
0.2605274699349859,0.06787456259072497,0.5104189161218321
0.3538749673904983,0.12522749254562623,0.5948739088163963
0.8122341590573191,0.6597243291395504,0.9012403447789713
0.5873450217645504,0.3449741745916002,0.7663843825160781
0.6979800556038744,0.4871761580207877,0.835452006762731
0.36563894271582686,0.1336918364303477,0.6046808602195267
0.8456877360289068,0.7151877468696979,0.9196128185431665
0.9247897103238829,0.8552360083209313,0.9616598724725302
0.5631527159320651,0.31714098146166114,0.750435017794389
0.7373827379338621,0.5437333022028388,0.8587099265373972
0.8368773917056594,0.7003637687480677,0.9148100303919167
0.5945487931399768,0.3534882674242029,0.7710699015912739
0.8642010180602625,0.7468433996163941,0.9296241273010627
0.7156677013895301,0.5121802588121735,0.8459714542403485
0.41194931047807104,0.16970223440335816,0.6418327745433938
0.2061877752371447,0.0425133986572433,0.4540790407375622
0.3590111319702789,0.12888899287858102,0.5991753766388259
0.2789284511912681,0.07780108088395962,0.5281367731859504
0.2728402514456091,0.0744418028089032,0.5223411255545642
0.3096549958153051,0.09588621643337661,0.556466527129265
0.1553771809289125,0.02414206835341601,0.39417912289835
0.770196522029786,0.5932026825467785,0.8776084104142268
0.9335030838105649,0.8714280074838345,0.966179633303541
0.40873777837660663,0.167066571472244,0.6393260344899202
0.07647082138486472,0.005847786523275883,0.276533580935236
0.17531984195442207,0.030737046982923535,0.4187121230086634
0.4434331407439882,0.19663295031007766,0.665907756933337
0.5528188286243307,0.30560865728157716,0.7435178737759642
0.893141017738828,0.7977008775675495,0.945061383053412
0.1065248233381092,0.011347537987215373,0.3263814077702791
0.4453781400353054,0.1983616876213081,0.6673665709602972
0.5615509454867289,0.3153394643770392,0.7493670298903795
0.8523163654924679,0.7264431868862902,0.9232098166140067
0.5690183593939725,0.32378189332740803,0.7543330560130402
0.7596564579138635,0.5770779340502374,0.8715827315372096
0.4349225224995209,0.18915760057734626,0.6594865597565434
0.985155166642335,0.9705307023620869,0.9925498308106929
0.05772000865331084,0.003331599398938278,0.24024988793610463
0.8674753528160755,0.7525134877433746,0.9313835691142911
0.6184574358335071,0.38248959993775655,0.7864206481479915
0.27651115346368527,0.0764584179898177,0.5258432784239856
0.7769237197282396,0.6036104662763642,0.8814327652908301
0.24797194408548018,0.061490085053532505,0.4979678143067885
0.26183075159293345,0.06855534247972042,0.5116940019122107
0.21931285212352025,0.04809812710655306,0.46830850101564486
0.5844208795427241,0.3415477644454913,0.7644742504118266
0.3519492640332206,0.12386828445352562,0.5932531196995264
0.3975637914862178,0.15805696830089686,0.6305265985556976
0.09957160061140857,0.00991450364831786,0.3155496801003109
0.8083993905827493,0.6535095746945605,0.8991103328194763
0.2749643395813778,0.07560538804142324,0.5243704221076717
0.5687128457952265,0.3234343009725051,0.7541305230497082
0.9870344967508202,0.974237097776145,0.9934960980048287
0.5038450274623993,0.25385981169858596,0.7098204191641709
0.4077346167753728,0.16624751771696014,0.6385410063381778
0.9563506681232901,0.9146066004198633,0.9779318320431594
0.8965686018363035,0.8038352577987041,0.9468730653241244
0.3335586934747683,0.11126140199259443,0.5775454038210055
0.5154107778841774,0.2656482699591729,0.7179211501858526
0.9328049197134699,0.870125018241653,0.965818264330029
0.8443731627397355,0.7129660379551038,0.9188977977662889
0.8959559307585254,0.8027370298613756,0.9465494866928645
0.14648436889472372,0.0214576703304855,0.38273276433397196
0.13061910861988602,0.01706135153665358,0.3614126569724503
0.38292625383350154,0.14663251587495926,0.6188103536896434
0.022818821537765155,0.0005206986163723749,0.15105900018789067
0.17477585697814346,0.03054660018244446,0.418062025276326
0.7814008253461725,0.6105872498516796,0.8839687920657451
0.40070543237633494,0.16056484353590553,0.6330129796270649
0.7328405516441245,0.5370552741340647,0.8560610677072779
0.8582448039118845,0.736584143441749,0.9264150278961825
0.8052232481610977,0.6483844793791087,0.8973423249580383
0.05987664876211363,0.0035852130669815235,0.24469705507446066
0.27323874866891673,0.07465941377415544,0.5227224394159071
0.32804613728195675,0.10761426818561241,0.572753120709051
0.2038119596130663,0.04153931488131817,0.45145537942643493
0.24172433313927555,0.058430653231627466,0.4916546889222918
0.6524619722623213,0.4257066252484381,0.8077511821485136
0.0647795434305054,0.004196389247064736,0.25451825755828483
0.7524728736122155,0.5662154255222253,0.8674519431139777
0.3848090822118927,0.1480780297527592,0.6203298172842353
0.789382327580737,0.623124459096782,0.8884719059040286
0.7132614507298347,0.5087418970972284,0.84454807484822
0.3560348655794564,0.1267608255081816,0.5966865723136866
0.9743543945388211,0.9493664861571127,0.9870939137381108
0.49128861885285013,0.24136450701434106,0.7009198376796381
0.0925244456481864,0.0085607730425042,0.3041783122581004
0.653800303267213,0.4274548365522996,0.8085791880002928
0.9115487828941512,0.8309211835958084,0.9547506391169116
0.5587450622296123,0.31219604456597333,0.7474925165040867
0.953588506795968,0.9093310402933639,0.9765185644912072
0.32447374276565266,0.10528320974435093,0.5696259674256895
0.6852727248285242,0.46959870739391024,0.8278120105606853
0.7588131332047764,0.5757973711240497,0.8710988079459049
0.4179022218715671,0.1746422670451925,0.6464535728662709
0.5475425201340464,0.29980281135474257,0.7399611612335112
0.7515199490420013,0.5647822338080921,0.8669025026160677
0.6371759199400522,0.4059931529514518,0.7982329985286578
0.6831444439075082,0.46668633124169856,0.8265255252607194
0.7542448572181168,0.5688853046399774,0.8684727152985964
0.8735678053706972,0.7631207105801764,0.9346484929483904
0.12012477798314858,0.014429962285500737,0.3465902162253698
0.8578002474197814,0.7358212644734383,0.9261750630522187
0.1533355954081167,0.02351180481916166,0.39158089254727013
0.6462036229748308,0.4175791223457973,0.8038679138856276
0.01170223932677894,0.00013694240526121164,0.10817688906036696
0.06302000357336368,0.0039715208503867715,0.2510378528695696
0.09784747039084285,0.009574127461886869,0.3128058030005883
0.370711921073569,0.13742732842605604,0.6088611673227067
0.5654290215357399,0.31970997839486426,0.7519501456451351
0.6676714166407419,0.4457851205990552,0.8171116304647377
0.5277214096989153,0.27848988625461046,0.7264443610483292
0.7113070973380692,0.5059577867235094,0.8433902402435477
0.17980920753699092,0.032331351115080675,0.42403915802316056
0.5588853892327539,0.3123528782978468,0.7475863757672112
0.9864982932132698,0.9731788825126944,0.9932262044535826
0.8416559101626667,0.708384671111747,0.9174180672750383
0.537277683817758,0.2886673095285747,0.732992280871878
0.39810434832534325,0.15848707215554622,0.6309551080111352
0.1786751495982396,0.0319248090839533,0.42269983392265437
0.6593923469088626,0.43479826716197784,0.812029769718366
0.5483698139098375,0.3007094528075098,0.7405199618577729
0.10933423821882293,0.011953975646890321,0.33065728211975454
0.13864663938347677,0.01922289061233185,0.37235284258815154
0.620825825077573,0.3854247050832493,0.787925012344178
0.1505749002025777,0.02267280057101623,0.38803981780556707
0.5282465280151509,0.2790443943600616,0.7268057016941674
0.8915552209070716,0.7948707119266573,0.9442220188637159
0.8131190692001019,0.6611626206968401,0.9017311512862921
0.2967867061859647,0.08808234896871414,0.5447813379567665
0.8209073459826803,0.673888870688328,0.9060393733070767
0.7699706466184855,0.5928547966540886,0.8774797129384163
0.8606774533932827,0.7407656787795464,0.927727036036615
0.45308290003406637,0.20528411430327978,0.6731143290957833
0.8897108582566089,0.7915854112997116,0.9432448559396488
0.40003366822605346,0.16002693571439222,0.6324821485433826
0.11235666267640076,0.012624019647778508,0.33519645385415514
0.6738339247808174,0.45405215818552025,0.8208738787297458
0.1892287082663866,0.03580750403216525,0.43500426235427464
0.1123499752940873,0.012622516948582027,0.33518647838790766
0.7269901184790183,0.528514632366137,0.8526371552301825
0.8140543710714024,0.6626845190604566,0.9022496168308427
0.8399417636001715,0.7055021662397664,0.9164833678797294
0.4566818680116026,0.2085583285705668,0.6757824117359097
0.6424419234731826,0.41273162503592264,0.8015247491332895
0.5608461940105659,0.31454845333613735,0.7488966510878293
0.304329380437768,0.09261637179763574,0.5516605663247719
0.07194155376841038,0.0051755871586130825,0.2682192270669841
0.40428885028471107,0.1634494744645335,0.6358371255948422
0.9954657675762579,0.9909520944161884,0.9977303080373262
0.9276674337482478,0.8605668676370597,0.9631549375610592
0.43002105042686867,0.18491810381022752,0.6557599030337771
0.48942024378158966,0.23953217502323065,0.6995857658511855
0.9073888583954748,0.823354540340243,0.9525696081628233
0.5567273344871256,0.3099453249651399,0.7461416316538876
0.30896988352965593,0.09546238892832914,0.5558505946112282
0.772297772444845,0.5964438493232695,0.8788047407956132
0.31128739247111303,0.09689984071146476,0.5579313510380225
0.5859775501639268,0.3433696892961174,0.7654917048302528
0.65284290011418,0.4262038522294932,0.8079869430344652
0.34465908764964326,0.11878988669948447,0.5870767306320727
0.5396867581005909,0.2912617968691257,0.7346337578008452
0.8031717231321905,0.6450848168391321,0.8961984842277912
0.808142839745147,0.6530948494313503,0.8989676522240091
0.12681395835924691,0.01608178003474081,0.3561094752449686
0.16056906046939745,0.025782423180025014,0.4007106942288881
0.16202036843991763,0.026250599789406658,0.4025175380525892
0.7156316808581893,0.5121287026479173,0.845950164524004
0.18043148237910045,0.03255551983351963,0.42477227119846284
0.8540377517110865,0.7293804813477275,0.924141629681883
0.3554917754956609,0.12637440244505738,0.5962313103952701
0.7286357975402019,0.5309101254570461,0.8536016621001871
0.34369796338858893,0.11812829003746382,0.5862575913270454
0.35132438535991617,0.12342882374852288,0.5927262313749209
0.033280654955678224,0.0011076019942789096,0.18242986311368603
0.7991376083823009,0.6386209171309837,0.8939449694373255
0.963833680432944,0.9289753635369145,0.9817503147098777
0.5340108112797554,0.2851675465636625,0.7307604335757071
0.5719904712000067,0.32717309914360565,0.7563005164615496
0.10358444579883541,0.01072973741145187,0.32184537560579524
0.759770412908401,0.5772510803310021,0.8716481015343296
0.9712995019825587,0.9434227225515665,0.9855452815485236
0.7504730062438476,0.5632097331006781,0.866298451022422
0.185135812180368,0.0342752689516845,0.4302741128401382
0.021996292592051714,0.0004838368877951491,0.14831147154570248
0.7166904656074139,0.5136452234925717,0.8465757293989793
0.9847887230787705,0.9698088291031154,0.9923652165804536
0.5369786696223743,0.288346091629415,0.7327882843102599
0.9272917286382701,0.8598699500009512,0.962959879038722
0.7818713250291284,0.6113227689028049,0.884234881142521
0.5387849912335875,0.2902892667785769,0.7340197485310511
0.940436968365989,0.8844216914694122,0.9697612945287046
0.047855629379787934,0.002290161263335622,0.21875929552772821
0.9241222805390106,0.8540019893886218,0.961312790167181
0.0631502811287814,0.003987958006644125,0.2512971968183915
0.26243027503737915,0.06886964925619446,0.5122794891827889
0.28880297908211205,0.08340716072670286,0.5374039254435271
0.750108412129437,0.5626626299473453,0.8660879932948136
0.7168079529217737,0.5138136413719037,0.8466451162805899
0.9238313417652183,0.8534643480277236,0.9611614545773349
0.6195165307112119,0.383800731824456,0.7870937242229873
0.8375506025729518,0.7014910118703146,0.9151779076075601
